Id_операции,"Тип операции (входящая - получение денег, исходящая - трата денег) Расход - это сумма входящих и исходящих операций с правильными знаками",Id_проекта,Номер месяца,Год,Сумма
3389,Входящая,1,2,2019,  177 684 ₽ 
3390,Входящая,4,11,2020,  149 022 ₽ 
3391,Входящая,5,7,2020,  143 516 ₽ 
3392,Входящая,2,2,2019,  186 146 ₽ 
3393,Входящая,5,10,2021,  136 234 ₽ 
3394,Входящая,2,7,2021,  142 074 ₽ 
3395,Входящая,5,3,2021,  160 043 ₽ 
3396,Входящая,4,11,2021,  159 564 ₽ 
3397,Исходящая,6,3,2021,  127 027 ₽ 
3398,Исходящая,1,2,2019,  142 607 ₽ 
3399,Входящая,5,3,2021,  165 875 ₽ 
3400,Входящая,5,1,2019,  153 252 ₽ 
3401,Входящая,1,6,2019,  111 201 ₽ 
3402,Исходящая,4,9,2021,  139 554 ₽ 
3403,Исходящая,5,2,2019,  101 687 ₽ 
3404,Исходящая,4,10,2021,  185 571 ₽ 
3405,Исходящая,5,3,2019,  158 752 ₽ 
3406,Входящая,5,3,2019,  148 426 ₽ 
3407,Входящая,3,11,2021,  191 002 ₽ 
3408,Входящая,1,1,2020,  149 228 ₽ 
3409,Входящая,2,12,2021,  116 384 ₽ 
3410,Исходящая,2,8,2020,  104 408 ₽ 
3411,Исходящая,2,10,2020,  178 813 ₽ 
3412,Исходящая,3,6,2020,  146 324 ₽ 
3413,Исходящая,3,2,2021,  165 229 ₽ 
3414,Входящая,6,2,2021,  156 856 ₽ 
3415,Входящая,6,7,2020,  105 667 ₽ 
3416,Входящая,5,11,2020,  107 840 ₽ 
3417,Исходящая,2,7,2019,  199 751 ₽ 
3418,Входящая,6,1,2020,  184 904 ₽ 
3419,Исходящая,5,9,2020,  141 017 ₽ 
3420,Исходящая,4,2,2021,  102 685 ₽ 
3421,Входящая,1,5,2020,  186 509 ₽ 
3422,Входящая,3,6,2019,  161 245 ₽ 
3423,Входящая,6,11,2020,  198 161 ₽ 
3424,Исходящая,2,8,2020,  103 677 ₽ 
3425,Исходящая,3,5,2019,  135 242 ₽ 
3426,Исходящая,3,8,2020,  130 638 ₽ 
3427,Исходящая,6,8,2021,  113 605 ₽ 
3428,Исходящая,2,10,2019,  194 852 ₽ 
3429,Входящая,5,2,2021,  128 982 ₽ 
3430,Входящая,1,9,2021,  143 498 ₽ 
3431,Исходящая,2,11,2019,  153 953 ₽ 
3432,Входящая,2,9,2020,  198 653 ₽ 
3433,Исходящая,2,1,2019,  164 743 ₽ 
3434,Исходящая,4,9,2019,  137 254 ₽ 
3435,Исходящая,5,11,2021,  196 521 ₽ 
3436,Входящая,2,7,2021,  171 863 ₽ 
3437,Исходящая,3,5,2021,  188 936 ₽ 
3438,Исходящая,3,10,2020,  169 260 ₽ 
3439,Входящая,4,11,2020,  173 823 ₽ 
3440,Исходящая,3,9,2019,  125 500 ₽ 
3441,Исходящая,6,6,2019,  175 385 ₽ 
3442,Исходящая,2,12,2021,  104 626 ₽ 
3443,Входящая,5,5,2021,  187 572 ₽ 
3444,Исходящая,5,12,2020,  108 011 ₽ 
3445,Исходящая,3,10,2021,  186 485 ₽ 
3446,Исходящая,5,11,2020,  199 235 ₽ 
3447,Исходящая,5,6,2021,  120 752 ₽ 
3448,Входящая,1,11,2020,  178 492 ₽ 
3449,Входящая,1,3,2019,  127 566 ₽ 
3450,Входящая,4,6,2021,  159 084 ₽ 
3451,Исходящая,3,1,2021,  120 214 ₽ 
3452,Исходящая,3,7,2021,  110 092 ₽ 
3453,Исходящая,2,1,2019,  188 089 ₽ 
3454,Исходящая,2,5,2019,  188 900 ₽ 
3455,Входящая,2,12,2019,  193 491 ₽ 
3456,Исходящая,3,6,2019,  129 031 ₽ 
3457,Входящая,5,11,2021,  125 934 ₽ 
3458,Входящая,4,3,2019,  190 045 ₽ 
3459,Входящая,2,7,2019,  115 649 ₽ 
3460,Исходящая,3,8,2020,  163 539 ₽ 
3461,Исходящая,4,6,2021,  114 771 ₽ 
3462,Исходящая,5,7,2021,  193 276 ₽ 
3463,Исходящая,6,9,2021,  138 258 ₽ 
3464,Исходящая,6,2,2019,  157 407 ₽ 
3465,Исходящая,3,1,2021,  186 502 ₽ 
3466,Исходящая,3,12,2019,  146 388 ₽ 
3467,Исходящая,5,5,2019,  196 825 ₽ 
3468,Исходящая,5,8,2020,  184 894 ₽ 
3469,Входящая,2,4,2019,  156 220 ₽ 
3470,Входящая,1,10,2021,  158 646 ₽ 
3471,Исходящая,3,10,2019,  173 149 ₽ 
3472,Входящая,4,7,2019,  165 880 ₽ 
3473,Входящая,3,7,2021,  194 614 ₽ 
3474,Исходящая,2,2,2020,  143 544 ₽ 
3475,Входящая,5,12,2020,  118 406 ₽ 
3476,Исходящая,6,12,2019,  144 595 ₽ 
3477,Входящая,2,5,2020,  179 445 ₽ 
3478,Исходящая,2,9,2020,  195 810 ₽ 
3479,Исходящая,1,7,2020,  110 996 ₽ 
3480,Исходящая,5,1,2020,  123 173 ₽ 
3481,Исходящая,1,10,2019,  170 219 ₽ 
3482,Исходящая,2,12,2021,  161 667 ₽ 
3483,Входящая,4,4,2020,  136 571 ₽ 
3484,Входящая,6,12,2021,  187 333 ₽ 
3485,Исходящая,2,3,2021,  178 341 ₽ 
3486,Входящая,5,1,2021,  139 184 ₽ 
3487,Входящая,2,1,2020,  156 097 ₽ 
3488,Исходящая,2,9,2021,  118 109 ₽ 
3489,Исходящая,2,7,2019,  165 050 ₽ 
3490,Исходящая,2,9,2021,  100 816 ₽ 
3491,Исходящая,3,8,2021,  108 137 ₽ 
3492,Исходящая,2,1,2020,  104 214 ₽ 
3493,Исходящая,2,8,2020,  116 043 ₽ 
3494,Входящая,2,10,2020,  152 637 ₽ 
3495,Входящая,2,4,2019,  116 910 ₽ 
3496,Входящая,1,10,2019,  126 862 ₽ 
3497,Входящая,3,1,2020,  193 860 ₽ 
3498,Исходящая,6,8,2019,  190 131 ₽ 
3499,Входящая,3,5,2021,  131 075 ₽ 
3500,Входящая,2,11,2019,  103 499 ₽ 
3501,Входящая,4,2,2020,  162 080 ₽ 
3502,Входящая,4,2,2021,  118 292 ₽ 
3503,Входящая,2,2,2021,  168 594 ₽ 
3504,Входящая,1,10,2021,  110 387 ₽ 
3505,Исходящая,5,12,2020,  109 070 ₽ 
3506,Исходящая,4,4,2021,  198 176 ₽ 
3507,Исходящая,6,2,2021,  104 379 ₽ 
3508,Исходящая,4,1,2021,  185 738 ₽ 
3509,Входящая,3,3,2020,  162 020 ₽ 
3510,Входящая,2,7,2019,  185 885 ₽ 
3511,Исходящая,3,11,2020,  199 703 ₽ 
3512,Входящая,5,5,2019,  196 551 ₽ 
3513,Исходящая,3,12,2021,  150 945 ₽ 
3514,Входящая,5,5,2021,  172 107 ₽ 
3515,Входящая,6,8,2019,  115 763 ₽ 
3516,Исходящая,2,6,2019,  184 694 ₽ 
3517,Исходящая,1,11,2021,  119 967 ₽ 
3518,Исходящая,3,1,2020,  191 846 ₽ 
3519,Исходящая,3,5,2021,  165 332 ₽ 
3520,Входящая,3,3,2020,  155 570 ₽ 
3521,Входящая,1,2,2021,  136 024 ₽ 
3522,Исходящая,3,10,2019,  108 429 ₽ 
3523,Исходящая,3,7,2020,  182 446 ₽ 
3524,Входящая,6,1,2020,  107 136 ₽ 
3525,Исходящая,1,12,2020,  164 663 ₽ 
3526,Входящая,2,10,2019,  193 572 ₽ 
3527,Входящая,2,4,2020,  169 136 ₽ 
3528,Исходящая,2,7,2021,  187 441 ₽ 
3529,Входящая,2,2,2021,  190 586 ₽ 
3530,Исходящая,4,3,2021,  159 904 ₽ 
3531,Исходящая,2,7,2020,  145 078 ₽ 
3532,Исходящая,2,3,2020,  179 459 ₽ 
3533,Входящая,3,5,2019,  171 435 ₽ 
3534,Входящая,3,6,2019,  180 292 ₽ 
3535,Исходящая,1,2,2020,  178 169 ₽ 
3536,Входящая,2,2,2020,  188 485 ₽ 
3537,Исходящая,3,11,2021,  132 199 ₽ 
3538,Исходящая,1,1,2021,  104 991 ₽ 
3539,Входящая,3,3,2020,  152 184 ₽ 
3540,Входящая,4,4,2019,  185 358 ₽ 
3541,Исходящая,6,12,2020,  130 497 ₽ 
3542,Входящая,5,11,2021,  156 240 ₽ 
3543,Исходящая,2,12,2019,  167 389 ₽ 
3544,Исходящая,4,4,2019,  132 896 ₽ 
3545,Исходящая,4,8,2020,  150 514 ₽ 
3546,Исходящая,5,10,2019,  103 335 ₽ 
3547,Исходящая,2,8,2020,  164 083 ₽ 
3548,Входящая,1,12,2020,  138 801 ₽ 
3549,Входящая,4,12,2019,  147 451 ₽ 
3550,Исходящая,2,5,2021,  119 123 ₽ 
3551,Входящая,3,12,2021,  154 599 ₽ 
3552,Исходящая,3,7,2021,  167 164 ₽ 
3553,Входящая,2,7,2019,  133 512 ₽ 
3554,Входящая,5,5,2019,  139 502 ₽ 
3555,Исходящая,5,1,2021,  191 991 ₽ 
3556,Входящая,6,3,2020,  133 461 ₽ 
3557,Исходящая,6,12,2021,  113 272 ₽ 
3558,Исходящая,5,11,2020,  184 191 ₽ 
3559,Исходящая,3,8,2020,  159 606 ₽ 
3560,Исходящая,5,6,2020,  174 143 ₽ 
3561,Исходящая,1,3,2020,  153 033 ₽ 
3562,Входящая,1,4,2021,  108 407 ₽ 
3563,Исходящая,4,4,2020,  156 077 ₽ 
3564,Входящая,2,10,2019,  175 107 ₽ 
3565,Входящая,4,9,2019,  119 055 ₽ 
3566,Входящая,3,11,2020,  152 448 ₽ 
3567,Исходящая,5,3,2020,  199 995 ₽ 
3568,Исходящая,5,3,2021,  181 913 ₽ 
3569,Входящая,4,6,2020,  189 185 ₽ 
3570,Исходящая,2,10,2021,  110 838 ₽ 
3571,Исходящая,4,3,2020,  188 021 ₽ 
3572,Исходящая,4,1,2021,  183 007 ₽ 
3573,Входящая,1,7,2021,  175 669 ₽ 
3574,Исходящая,2,1,2019,  176 554 ₽ 
3575,Исходящая,5,6,2021,  197 244 ₽ 
3576,Входящая,4,5,2021,  116 691 ₽ 
3577,Исходящая,4,5,2021,  105 355 ₽ 
3578,Входящая,1,12,2021,  114 429 ₽ 
3579,Исходящая,5,10,2020,  176 470 ₽ 
3580,Исходящая,5,5,2020,  112 123 ₽ 
3581,Входящая,6,8,2021,  160 887 ₽ 
3582,Входящая,4,10,2019,  101 544 ₽ 
3583,Входящая,1,10,2021,  126 433 ₽ 
3584,Входящая,3,7,2019,  143 246 ₽ 
3585,Входящая,4,12,2020,  137 760 ₽ 
3586,Входящая,2,1,2020,  153 899 ₽ 
3587,Исходящая,5,8,2019,  162 920 ₽ 
3588,Входящая,3,11,2021,  187 816 ₽ 
3589,Входящая,3,8,2021,  191 054 ₽ 
3590,Исходящая,4,6,2021,  197 044 ₽ 
3591,Исходящая,2,2,2019,  154 052 ₽ 
3592,Входящая,3,12,2019,  130 153 ₽ 
3593,Входящая,6,6,2021,  181 514 ₽ 
3594,Исходящая,1,3,2021,  190 114 ₽ 
3595,Исходящая,2,12,2019,  139 975 ₽ 
3596,Входящая,1,7,2019,  111 505 ₽ 
3597,Исходящая,5,3,2021,  172 532 ₽ 
3598,Исходящая,5,11,2021,  143 877 ₽ 
3599,Исходящая,2,7,2021,  124 604 ₽ 
3600,Исходящая,4,12,2020,  192 689 ₽ 
3601,Входящая,5,1,2021,  172 668 ₽ 
3602,Входящая,3,7,2019,  128 806 ₽ 
3603,Входящая,5,7,2019,  117 789 ₽ 
3604,Входящая,5,9,2021,  100 693 ₽ 
3605,Входящая,3,5,2021,  186 008 ₽ 
3606,Исходящая,5,2,2020,  158 326 ₽ 
3607,Входящая,1,8,2021,  189 927 ₽ 
3608,Исходящая,3,5,2020,  188 970 ₽ 
3609,Исходящая,1,8,2019,  175 578 ₽ 
3610,Исходящая,3,5,2021,  117 791 ₽ 
3611,Входящая,4,1,2020,  188 475 ₽ 
3612,Входящая,5,5,2020,  168 111 ₽ 
3613,Входящая,6,2,2021,  149 621 ₽ 
3614,Входящая,2,4,2019,  164 760 ₽ 
3615,Входящая,2,4,2019,  119 214 ₽ 
3616,Входящая,3,9,2019,  136 393 ₽ 
3617,Входящая,5,12,2021,  186 426 ₽ 
3618,Входящая,3,5,2020,  129 597 ₽ 
3619,Исходящая,2,11,2019,  124 477 ₽ 
3620,Входящая,2,10,2020,  176 312 ₽ 
3621,Входящая,4,8,2021,  186 826 ₽ 
3622,Входящая,3,1,2020,  133 902 ₽ 
3623,Исходящая,2,1,2019,  153 904 ₽ 
3624,Входящая,1,2,2019,  151 095 ₽ 
3625,Входящая,4,8,2021,  163 958 ₽ 
3626,Входящая,4,7,2020,  134 956 ₽ 
3627,Исходящая,3,6,2021,  164 697 ₽ 
3628,Исходящая,1,9,2020,  136 030 ₽ 
3629,Исходящая,6,4,2020,  126 229 ₽ 
3630,Исходящая,3,2,2021,  160 007 ₽ 
3631,Исходящая,4,9,2020,  161 564 ₽ 
3632,Входящая,5,4,2021,  151 480 ₽ 
3633,Исходящая,1,8,2021,  103 345 ₽ 
3634,Входящая,2,7,2021,  103 278 ₽ 
3635,Входящая,5,2,2019,  197 949 ₽ 
3636,Исходящая,6,8,2020,  140 317 ₽ 
3637,Исходящая,1,7,2020,  162 150 ₽ 
3638,Входящая,3,4,2020,  117 942 ₽ 
3639,Входящая,6,1,2021,  187 509 ₽ 
3640,Входящая,3,4,2021,  140 846 ₽ 
3641,Исходящая,2,7,2021,  186 005 ₽ 
3642,Исходящая,6,2,2019,  105 074 ₽ 
3643,Входящая,6,3,2019,  132 523 ₽ 
3644,Входящая,4,5,2020,  163 938 ₽ 
3645,Входящая,3,4,2021,  192 842 ₽ 
3646,Входящая,5,7,2020,  153 610 ₽ 
3647,Исходящая,6,1,2019,  129 947 ₽ 
3648,Входящая,2,2,2021,  145 400 ₽ 
3649,Исходящая,3,6,2020,  101 046 ₽ 
3650,Исходящая,3,9,2020,  199 122 ₽ 
3651,Входящая,5,12,2019,  167 240 ₽ 
3652,Исходящая,5,4,2019,  101 473 ₽ 
3653,Входящая,5,9,2021,  142 790 ₽ 
3654,Исходящая,2,1,2020,  111 804 ₽ 
3655,Входящая,1,2,2020,  194 779 ₽ 
3656,Исходящая,3,1,2020,  108 674 ₽ 
3657,Входящая,3,9,2021,  147 564 ₽ 
3658,Исходящая,2,2,2020,  166 296 ₽ 
3659,Исходящая,2,2,2019,  166 155 ₽ 
3660,Исходящая,5,9,2020,  181 409 ₽ 
3661,Исходящая,1,7,2021,  147 548 ₽ 
3662,Исходящая,1,12,2019,  185 984 ₽ 
3663,Исходящая,6,2,2021,  137 854 ₽ 
3664,Исходящая,3,12,2021,  111 608 ₽ 
3665,Входящая,4,6,2019,  154 586 ₽ 
3666,Исходящая,2,11,2021,  163 272 ₽ 
3667,Входящая,5,4,2019,  168 079 ₽ 
3668,Исходящая,6,1,2021,  188 968 ₽ 
3669,Входящая,6,8,2021,  159 642 ₽ 
3670,Исходящая,1,7,2019,  191 970 ₽ 
3671,Входящая,3,11,2020,  169 142 ₽ 
3672,Исходящая,5,6,2020,  153 926 ₽ 
3673,Входящая,4,3,2020,  166 488 ₽ 
3674,Входящая,1,12,2020,  116 745 ₽ 
3675,Входящая,4,11,2020,  171 496 ₽ 
3676,Входящая,1,7,2021,  175 049 ₽ 
3677,Входящая,1,1,2021,  103 339 ₽ 
3678,Входящая,4,12,2019,  123 078 ₽ 
3679,Исходящая,6,1,2019,  190 468 ₽ 
3680,Входящая,4,1,2019,  197 671 ₽ 
3681,Исходящая,2,7,2019,  176 050 ₽ 
3682,Входящая,6,7,2021,  165 082 ₽ 
3683,Входящая,4,3,2020,  161 691 ₽ 
3684,Входящая,4,1,2020,  184 734 ₽ 
3685,Исходящая,3,2,2021,  109 814 ₽ 
3686,Исходящая,1,7,2019,  118 678 ₽ 
3687,Входящая,3,7,2020,  109 108 ₽ 
3688,Входящая,6,8,2020,  196 723 ₽ 
3689,Входящая,3,12,2020,  173 029 ₽ 
3690,Входящая,1,6,2020,  159 692 ₽ 
3691,Входящая,2,4,2021,  131 798 ₽ 
3692,Исходящая,5,10,2019,  146 497 ₽ 
3693,Исходящая,5,4,2021,  132 222 ₽ 
3694,Входящая,2,10,2021,  126 527 ₽ 
3695,Исходящая,2,1,2019,  181 670 ₽ 
3696,Исходящая,2,3,2020,  116 615 ₽ 
3697,Входящая,5,10,2021,  173 205 ₽ 
3698,Входящая,6,10,2019,  185 736 ₽ 
3699,Исходящая,1,1,2019,  119 729 ₽ 
3700,Исходящая,2,8,2021,  111 772 ₽ 
3701,Входящая,1,7,2021,  165 556 ₽ 
3702,Исходящая,5,7,2020,  168 758 ₽ 
3703,Входящая,3,2,2019,  137 210 ₽ 
3704,Исходящая,1,11,2019,  165 995 ₽ 
3705,Исходящая,4,11,2019,  187 881 ₽ 
3706,Исходящая,6,2,2020,  147 867 ₽ 
3707,Исходящая,3,10,2020,  193 391 ₽ 
3708,Входящая,2,7,2021,  196 078 ₽ 
3709,Исходящая,6,2,2020,  171 842 ₽ 
3710,Входящая,4,4,2020,  147 994 ₽ 
3711,Входящая,4,12,2020,  117 389 ₽ 
3712,Исходящая,6,5,2021,  111 005 ₽ 
3713,Исходящая,4,10,2020,  164 130 ₽ 
3714,Входящая,1,9,2019,  186 598 ₽ 
3715,Входящая,1,8,2019,  131 471 ₽ 
3716,Исходящая,6,10,2020,  102 038 ₽ 
3717,Исходящая,1,3,2019,  191 871 ₽ 
3718,Входящая,4,10,2021,  146 421 ₽ 
3719,Исходящая,6,10,2020,  192 750 ₽ 
3720,Исходящая,5,10,2019,  155 492 ₽ 
3721,Входящая,1,11,2019,  106 767 ₽ 
3722,Входящая,5,11,2019,  187 357 ₽ 
3723,Входящая,1,2,2019,  123 619 ₽ 
3724,Входящая,6,2,2019,  136 266 ₽ 
3725,Входящая,2,6,2021,  128 691 ₽ 
3726,Входящая,5,9,2019,  181 521 ₽ 
3727,Входящая,5,2,2019,  174 865 ₽ 
3728,Входящая,6,8,2020,  188 992 ₽ 
3729,Исходящая,2,8,2021,  140 118 ₽ 
3730,Исходящая,6,3,2021,  128 851 ₽ 
3731,Входящая,5,3,2021,  198 398 ₽ 
3732,Входящая,3,10,2021,  172 971 ₽ 
3733,Входящая,5,3,2020,  109 436 ₽ 
3734,Исходящая,5,5,2020,  194 406 ₽ 
3735,Исходящая,3,1,2020,  172 528 ₽ 
3736,Входящая,6,6,2019,  187 944 ₽ 
3737,Исходящая,4,7,2020,  189 857 ₽ 
3738,Входящая,3,7,2020,  154 448 ₽ 
3739,Входящая,3,2,2021,  109 520 ₽ 
3740,Исходящая,3,2,2019,  146 803 ₽ 
3741,Исходящая,5,2,2021,  115 700 ₽ 
3742,Входящая,5,9,2019,  110 971 ₽ 
3743,Входящая,3,7,2020,  129 015 ₽ 
3744,Исходящая,6,9,2019,  118 210 ₽ 
3745,Исходящая,3,7,2019,  155 069 ₽ 
3746,Исходящая,2,5,2021,  185 311 ₽ 
3747,Исходящая,5,11,2021,  125 834 ₽ 
3748,Входящая,5,7,2021,  174 280 ₽ 
3749,Исходящая,6,6,2020,  196 646 ₽ 
3750,Входящая,6,12,2019,  144 210 ₽ 
3751,Исходящая,5,6,2019,  176 845 ₽ 
3752,Исходящая,2,4,2021,  101 423 ₽ 
3753,Исходящая,2,10,2020,  125 403 ₽ 
3754,Входящая,2,3,2020,  160 887 ₽ 
3755,Исходящая,5,8,2021,  194 321 ₽ 
3756,Входящая,5,10,2019,  115 956 ₽ 
3757,Входящая,1,1,2020,  108 332 ₽ 
3758,Входящая,5,3,2020,  123 268 ₽ 
3759,Исходящая,2,10,2021,  193 677 ₽ 
3760,Исходящая,2,11,2020,  103 883 ₽ 
3761,Исходящая,1,1,2021,  172 125 ₽ 
3762,Исходящая,2,9,2020,  120 804 ₽ 
3763,Входящая,1,11,2020,  184 750 ₽ 
3764,Исходящая,2,12,2019,  127 840 ₽ 
3765,Исходящая,4,11,2021,  141 258 ₽ 
3766,Исходящая,6,9,2019,  125 857 ₽ 
3767,Входящая,3,1,2020,  183 959 ₽ 
3768,Исходящая,5,9,2021,  172 055 ₽ 
3769,Исходящая,1,1,2020,  116 992 ₽ 
3770,Входящая,1,3,2021,  142 752 ₽ 
3771,Входящая,2,10,2021,  188 772 ₽ 
3772,Входящая,5,1,2021,  156 333 ₽ 
3773,Входящая,4,11,2019,  117 504 ₽ 
3774,Входящая,2,10,2021,  178 786 ₽ 
3775,Исходящая,4,2,2019,  186 295 ₽ 
3776,Исходящая,1,1,2019,  198 698 ₽ 
3777,Исходящая,5,9,2020,  185 113 ₽ 
